OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ARC_Addres,ARC_Addr_1,ARC_Addr_2,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,County_Num,County_Nam,ESC_Region,ESC_Regi_1,ESC_Regi_2,District_N,District_1,District_T,District_S,District_C,District_2,District_Z,District_3,District_4,District_5,District_6,District_P,District_F,District_E,District_W,District_7,District_8,School_Num,School_Nam,Instructio,Charter_Ty,School_Str,School_Cit,School_Sta,School_Zip,School_Sit,School_S_1,School_S_2,School_S_3,Zip_5,School_Pho,School_Fax,School_Ema,School_Web,School_Pri,Grade_Rang,School_Enr,School_S_4,School_S_5,Performanc,GlobalID,School_Type
4693,World,M,100,A,"10626 Atwell Dr, Houston, Texas, 77096","10626 Atwell Dr, Houston, TX, 77096, USA",10626 Atwell Dr,PointAddress, , ,"10626 Atwell Dr, Houston, Texas, 77096", , ,20, ,10626, , , , , , ,Atwell,Dr, , , , , , , , ,10626 Atwell Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77096,4925,USA,ENG,0,-95.4822745898,29.6655516139,-95.4830240158,29.6655340119,-95.4840240158,-95.4820240158,29.6645340119,29.6665340119, ,10626 ATWELL DR, , , ,HOUSTON, ,TX,77096, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912215,PARKER EL,REGULAR INSTRUCTIONAL, ,10626 ATWELL DR,HOUSTON,TX,77096-4925,10626 ATWELL DR,HOUSTON,TX,77096-4925,77096,(713) 726-3634,(713) 726-3660,cmitche7@houstonisd.org,www.houstonisd.org,MR CHAVIS MITCHELL,'EE-05,870,Active, ,https://txschools.gov/schools/101912215/overview,1dbd2d8b-dca5-4bd8-8f6d-7ac58ece578a,
4694,World,M,100,A,"5302 Allendale Rd, Houston, Texas, 77017","5302 Allendale Rd, Houston, TX, 77017, USA",5302 Allendale Rd,PointAddress, , ,"5302 Allendale Rd, Houston, Texas, 77017", , ,20, ,5302, , , , , , ,Allendale,Rd, , , , , , , , ,5302 Allendale Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77017,6214,USA,ENG,0,-95.2423980158,29.6831924607,-95.2423980158,29.6825059828,-95.2433980158,-95.2413980158,29.6815059828,29.6835059828, ,5302 ALLENDALE RD, , , ,HOUSTON, ,TX,77017, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912216,PATTERSON EL,REGULAR INSTRUCTIONAL, ,5302 ALLENDALE RD,HOUSTON,TX,77017-6214,5302 ALLENDALE RD,HOUSTON,TX,77017-6214,77017,(713) 943-5750,(713) 943-5755,LSAENZ@houstonisd.org,www.houstonisd.org,MR LUIS SAENZ,'EE-05,875,Active, ,https://txschools.gov/schools/101912216/overview,a7b930f9-5ddc-43f0-b33b-328e1b9d6c16,
4695,World,M,100,A,"5001 Martin Luther King Blvd, Houston, Texas, 77021","5001 Martin Luther King Blvd, Houston, TX, 77021, USA",5001 Martin Luther King Blvd,PointAddress, , ,"5001 Martin Luther King Blvd, Houston, Texas, 77021", , ,20, ,5001, , , , , , ,Martin Luther King,Blvd, , , , , , , , ,5001 Martin Luther King Blvd, , , , ,Houston, ,Harris County,Texas,TX, , ,77021,2911,USA,ENG,0,-95.3346302152,29.7060046902,-95.3339969624,29.7063320036,-95.3349969624,-95.3329969624,29.7053320036,29.7073320036, ,5001 MARTIN LUTHER KING JR BLVD, , , ,HOUSTON, ,TX,77021, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912217,PECK EL,REGULAR INSTRUCTIONAL, ,5001 MARTIN LUTHER KING JR BLVD,HOUSTON,TX,77021-2902,5001 MARTIN LUTHER KING JR BLVD,HOUSTON,TX,77021-2902,77021,(713) 845-7463,(713) 643-3830,Myra.Bell@houstonisd.org,www.houstonisd.org,MS MYRA A BELL,'EE-05,407,Active, ,https://txschools.gov/schools/101912217/overview,baeeda96-c073-4bf7-8879-e18ef8ecb0ad,
4696,World,M,98.82,A,"6302 Skyline Dr, Houston, Texas, 77057","6302 Skyline Dr, Houston, TX, 77057, USA",6302 Skyline Dr,PointAddress, , ,"6302 Skyline Dr, Houston, Texas, 77057", , ,20, ,6302, , , , , , ,Skyline,Dr, , , , , , , , ,6302 Skyline Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77057,6902,USA,ENG,0,-95.4934830384,29.728267528,-95.4934830384,29.7288820053,-95.4944830384,-95.4924830384,29.7278820053,29.7298820053, ,6302 SKYLINE, , , ,HOUSTON, ,TX,77057, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912218,PILGRIM ACADEMY,REGULAR INSTRUCTIONAL, ,6302 SKYLINE,HOUSTON,TX,77057-6902,6302 SKYLINE,HOUSTON,TX,77057-6902,77057,(713) 458-4672,(713) 458-4693,dcastil2@houstonisd.org,www.houstonisd.org,MS DIANA CASTILLO,'EE-08,1128,Active, ,https://txschools.gov/schools/101912218/overview,57973539-9ed0-4153-9533-ca8dc98c8484,
4697,World,M,100,A,"8921 Pagewood Ln, Houston, Texas, 77063","8921 Pagewood Ln, Houston, TX, 77063, USA",8921 Pagewood Ln,PointAddress, , ,"8921 Pagewood Ln, Houston, Texas, 77063", , ,20, ,8921, , , , , , ,Pagewood,Ln, , , , , , , , ,8921 Pagewood Ln, , , , ,Houston, ,Harris County,Texas,TX, , ,77063,5543,USA,ENG,0,-95.5216850413,29.7260825335,-95.5216850413,29.7245250082,-95.5226850413,-95.5206850413,29.7235250082,29.7255250082, ,8921 PAGEWOOD LN, , , ,HOUSTON, ,TX,77063, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912219,PINEY POINT EL,REGULAR INSTRUCTIONAL, ,8921 PAGEWOOD LN,HOUSTON,TX,77063-5543,8921 PAGEWOOD LN,HOUSTON,TX,77063-5543,77063,(713) 917-3610,(713) 917-3613,kbailey@houstonisd.org,www.houstonisd.org,MS KENDAL BAILEY,'EE-05,1141,Active, ,https://txschools.gov/schools/101912219/overview,566ce846-3f99-43c4-ae7b-a4a945169789,
4698,World,M,100,A,"1431 Gellhorn Dr, Houston, Texas, 77029","1431 Gellhorn Dr, Houston, TX, 77029, USA",1431 Gellhorn Dr,PointAddress, , ,"1431 Gellhorn Dr, Houston, Texas, 77029", , ,20, ,1431, , , , , , ,Gellhorn,Dr, , , , , , , , ,1431 Gellhorn Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77029,3343,USA,ENG,0,-95.2727279324,29.7638633753,-95.2718050011,29.763882989,-95.2728050011,-95.2708050011,29.762882989,29.764882989, ,1431 GELLHORN DR, , , ,HOUSTON, ,TX,77029, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912220,PLEASANTVILLE EL,REGULAR INSTRUCTIONAL, ,1431 GELLHORN DR,HOUSTON,TX,77029-3343,1431 GELLHORN DR,HOUSTON,TX,77029-3343,77029,(713) 671-3840,(713) 671-3844,SROGERS@houstonisd.org,www.houstonisd.org,MS SAMYRA ROGERS,'EE-05,249,Active, ,https://txschools.gov/schools/101912220/overview,aa524357-818c-4530-8bb8-4d3bea7930bb,
4699,World,M,100,A,"5100 Hazard St, Houston, Texas, 77098","5100 Hazard St, Houston, TX, 77098, USA",5100 Hazard St,PointAddress, , ,"5100 Hazard St, Houston, Texas, 77098", , ,20, ,5100, , , , , , ,Hazard,St, , , , , , , , ,5100 Hazard St, , , , ,Houston, ,Harris County,Texas,TX, , ,77098,5330,USA,ENG,0,-95.4069547241,29.7272051637,-95.4078290404,29.727180018,-95.4088290404,-95.4068290404,29.726180018,29.728180018, ,5100 HAZARD ST, , , ,HOUSTON, ,TX,77098, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912221,POE EL,REGULAR INSTRUCTIONAL, ,5100 HAZARD ST,HOUSTON,TX,77098-5330,5100 HAZARD ST,HOUSTON,TX,77098-5330,77098,(713) 535-3780,(713) 535-3784,JAMERSON@houstonisd.org,www.houstonisd.org,MR JEFFREY AMERSON,'EE-05,776,Active, ,https://txschools.gov/schools/101912221/overview,1b2af779-92e0-4c65-89d9-8fc94c22c73d,
4700,World,M,100,A,"1800 McCarty St, Houston, Texas, 77029","1800 McCarty St, Houston, TX, 77029, USA",1800 McCarty St,PointAddress, , ,"1800 McCarty St, Houston, Texas, 77029", , ,20, ,1800, , , , , , ,McCarty,St, , , , , , , , ,1800 McCarty St, , , , ,Houston, ,Harris County,Texas,TX, , ,77029,3761,USA,ENG,0,-95.2836425115,29.7601139824,-95.2831649945,29.7601139824,-95.2841649945,-95.2821649945,29.7591139824,29.7611139824, ,1800 MCCARTY ST, , , ,HOUSTON, ,TX,77029, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912222,PORT HOUSTON EL,REGULAR INSTRUCTIONAL, ,1800 MCCARTY ST,HOUSTON,TX,77029-3761,1800 MCCARTY ST,HOUSTON,TX,77029-3761,77029,(713) 671-3890,(713) 671-3893,VGARCIA7@houstonisd.org,www.houstonisd.org,MR VICTOR GARCIA,'EE-05,265,Active, ,https://txschools.gov/schools/101912222/overview,a9f55ec3-fced-4304-9a1d-b069c1c826d9,
4701,World,M,100,A,"1147 Kress St, Houston, Texas, 77020","1147 Kress St, Houston, TX, 77020, USA",1147 Kress St,PointAddress, , ,"1147 Kress St, Houston, Texas, 77020", , ,20, ,1147, , , , , , ,Kress,St, , , , , , , , ,1147 Kress St, , , , ,Houston, ,Harris County,Texas,TX, , ,77020,7416,USA,ENG,0,-95.3073625431,29.7680239844,-95.3070600402,29.7680239844,-95.3080600402,-95.3060600402,29.7670239844,29.7690239844, ,1147 KRESS ST, , , ,HOUSTON, ,TX,77020, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912223,PUGH EL,REGULAR INSTRUCTIONAL, ,1147 KRESS ST,HOUSTON,TX,77020-7416,1147 KRESS ST,HOUSTON,TX,77020-7416,77020,(713) 671-3820,(713) 671-3825,EGIL@houstonisd.org,www.houstonisd.org,MS ERICA M GIL,'EE-05,370,Active, ,https://txschools.gov/schools/101912223/overview,c976ef17-5435-484f-ab03-806b694786e0,
4702,World,M,100,A,"4520 Tonawanda Dr, Houston, Texas, 77035","4520 Tonawanda Dr, Houston, TX, 77035, USA",4520 Tonawanda Dr,PointAddress, , ,"4520 Tonawanda Dr, Houston, Texas, 77035", , ,20, ,4520, , , , , , ,Tonawanda,Dr, , , , , , , , ,4520 Tonawanda Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77035,3716,USA,ENG,0,-95.4554354844,29.6661454717,-95.4554400106,29.6667290198,-95.4564400106,-95.4544400106,29.6657290198,29.6677290198, ,4520 TONAWANDA DR, , , ,HOUSTON, ,TX,77035, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912224,RED EL,REGULAR INSTRUCTIONAL, ,4520 TONAWANDA DR,HOUSTON,TX,77035-3716,4520 TONAWANDA DR,HOUSTON,TX,77035-3716,77035,(713) 726-3638,(713) 726-3698,otrevino@houstonisd.org,www.houstonisd.org,MR OCTAVIANO TREVINO,'EE-05,610,Active, ,https://txschools.gov/schools/101912224/overview,d8865be2-ae6f-4df4-b1fb-0d7d315f7698,
4703,World,M,100,A,"9601 Rosehaven Dr, Houston, Texas, 77051","9601 Rosehaven Dr, Houston, TX, 77051, USA",9601 Rosehaven Dr,PointAddress, , ,"9601 Rosehaven Dr, Houston, Texas, 77051", , ,20, ,9601, , , , , , ,Rosehaven,Dr, , , , , , , , ,9601 Rosehaven Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77051,3132,USA,ENG,0,-95.3761387409,29.6517689571,-95.3752970301,29.6518039935,-95.3762970301,-95.3742970301,29.6508039935,29.6528039935, ,9601 ROSEHAVEN DR, , , ,HOUSTON, ,TX,77051, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912225,REYNOLDS EL,REGULAR INSTRUCTIONAL, ,9601 ROSEHAVEN DR,HOUSTON,TX,77051-3132,9601 ROSEHAVEN DR,HOUSTON,TX,77051-3132,77051,(713) 731-5590,(713) 731-5598,rmarsha1@houstonisd.org,www.houstonisd.org,MS RENESIAHA MARSHALL,'EE-05,354,Active, ,https://txschools.gov/schools/101912225/overview,ac38a22a-f6bf-4054-bf0c-5065557ace65,
4704,World,M,100,A,"8714 McAvoy Dr, Houston, Texas, 77074","8714 McAvoy Dr, Houston, TX, 77074, USA",8714 McAvoy Dr,PointAddress, , ,"8714 McAvoy Dr, Houston, Texas, 77074", , ,20, ,8714, , , , , , ,McAvoy,Dr, , , , , , , , ,8714 McAvoy Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77074,7308,USA,ENG,0,-95.5037284063,29.6841643423,-95.5041540393,29.6841599837,-95.5051540393,-95.5031540393,29.6831599837,29.6851599837, ,8714 MCAVOY DR, , , ,HOUSTON, ,TX,77074, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912227,MCNAMARA EL,REGULAR INSTRUCTIONAL, ,8714 MCAVOY DR,HOUSTON,TX,77074-7308,8714 MCAVOY DR,HOUSTON,TX,77074-7308,77074,(713) 778-3460,(713) 777-1338,telachka@houstonisd.org,www.houstonisd.org,MR TOUFIC ELACHKAR,'EE-05,891,Active, ,https://txschools.gov/schools/101912227/overview,1eed4419-c21f-4fa5-a045-e65ea1a0df01,
4705,World,M,100,A,"2008 Kirby Dr, Houston, Texas, 77019","2008 Kirby Dr, Houston, TX, 77019, USA",2008 Kirby Dr,PointAddress, , ,"2008 Kirby Dr, Houston, Texas, 77019", , ,20, ,2008, , , , , , ,Kirby,Dr, , , , , , , , ,2008 Kirby Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77019,6016,USA,ENG,0,-95.4188483094,29.7471776464,-95.4200060179,29.7471519978,-95.4210060179,-95.4190060179,29.7461519978,29.7481519978, ,2008 KIRBY DR, , , ,HOUSTON, ,TX,77019, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912228,RIVER OAKS EL,REGULAR INSTRUCTIONAL, ,2008 KIRBY DR,HOUSTON,TX,77019-6016,2008 KIRBY DR,HOUSTON,TX,77019-6016,77019,(713) 942-1460,(713) 942-1463,kfovargu@houstonisd.org,www.houstonisd.org,MS KERI S FOVARGUE,'EE KG-05,616,Active, ,https://txschools.gov/schools/101912228/overview,4c449e7e-2a46-4287-82c1-f85c93144026,
4706,World,M,100,A,"6000 Greenbriar St, Houston, Texas, 77030","6000 Greenbriar St, Houston, TX, 77030, USA",6000 Greenbriar St,StreetAddress, , ,"6000 Greenbriar St, Houston, Texas, 77030", , ,20, ,6000,6000,6000,6000-6000,L, , ,Greenbriar,St, , , , , , , , ,6000 Greenbriar St, , ,University Place, ,Houston,Houston-Galveston Metro Area,Harris County,Texas,TX, , ,77030,1199,USA,ENG,0,-95.4127208499,29.7125030438,-95.4127208499,29.7125030438,-95.4137208499,-95.4117208499,29.7115030438,29.7135030438, ,6000 GREENBRIAR ST, , , ,HOUSTON, ,TX,77030, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912229,ROBERTS EL,REGULAR INSTRUCTIONAL, ,6000 GREENBRIAR ST,HOUSTON,TX,77030-1145,6000 GREENBRIAR ST,HOUSTON,TX,77030-1145,77030,(713) 295-5272,(713) 295-5282,TEPPS@houstonisd.org,www.houstonisd.org,MS TREALLA M EPPS,'EE-05,689,Active, ,https://txschools.gov/schools/101912229/overview,7537f6bd-3453-4d6b-81e9-856470677cec,
4707,World,M,100,A,"6700 Fulton St, Houston, Texas, 77022","6700 Fulton St, Houston, TX, 77022, USA",6700 Fulton St,PointAddress, , ,"6700 Fulton St, Houston, Texas, 77022", , ,20, ,6700, , , , , , ,Fulton,St, , , , , , , , ,6700 Fulton St, , , , ,Houston, ,Harris County,Texas,TX, , ,77022,5416,USA,ENG,0,-95.3739958235,29.8188910307,-95.3741050397,29.818624989,-95.3751050397,-95.3731050397,29.817624989,29.819624989, ,6700 FULTON ST, , , ,HOUSTON, ,TX,77022, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912231,ROOSEVELT EL,REGULAR INSTRUCTIONAL, ,6700 FULTON ST,HOUSTON,TX,77022-5416,6700 FULTON ST,HOUSTON,TX,77022-5416,77022,(713) 696-2820,(713) 696-2821,Gaylon.Davenport@houstonisd.org,www.houstonisd.org,MR GAYLON DAVENPORT,'EE-05,507,Active, ,https://txschools.gov/schools/101912231/overview,d48a8e13-0b1f-439b-a80d-5292e331bf79,
4708,World,M,100,A,"2819 Bay St, Houston, Texas, 77026","2819 Bay St, Houston, TX, 77026, USA",2819 Bay St,PointAddress, , ,"2819 Bay St, Houston, Texas, 77026", , ,20, ,2819, , , , , , ,Bay,St, , , , , , , , ,2819 Bay St, , , , ,Houston, ,Harris County,Texas,TX, , ,77026,3203,USA,ENG,0,-95.3413716123,29.8002929705,-95.3413799942,29.8010149877,-95.3423799942,-95.3403799942,29.8000149877,29.8020149877, ,2819 BAY ST, , , ,HOUSTON, ,TX,77026, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912232,ROSS EL,REGULAR INSTRUCTIONAL, ,2819 BAY ST,HOUSTON,TX,77026-3203,2819 BAY ST,HOUSTON,TX,77026-3203,77026,(713) 226-4550,(713) 226-4554,TWEST2@houstonisd.org,www.houstonisd.org,MS TREASURE U WEST,'EE-05,295,Active, ,https://txschools.gov/schools/101912232/overview,74d437af-c1ac-4994-9b75-0af345ef32f1,
4709,World,M,100,A,"5201 Vinett St, Houston, Texas, 77017","5201 Vinett St, Houston, TX, 77017, USA",5201 Vinett St,StreetAddress, , ,"5201 Vinett St, Houston, Texas, 77017", , ,20, ,5201,5249,5201,5201-5249,R, , ,Vinett,St, , , , , , , , ,5201 Vinett St, , ,Meadowbrook/Allendale, ,Houston,Houston-Galveston Metro Area,Harris County,Texas,TX, , ,77017,4958,USA,ENG,0,-95.2420772202,29.6934712275,-95.2420772202,29.6934712275,-95.2430772202,-95.2410772202,29.6924712275,29.6944712275, ,5201 VINETT ST, , , ,HOUSTON, ,TX,77017, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912233,RUCKER EL,REGULAR INSTRUCTIONAL, ,5201 VINETT ST,HOUSTON,TX,77017-4958,5201 VINETT ST,HOUSTON,TX,77017-4958,77017,(713) 845-7467,(713) 645-0004,Eileen.Puente@houstonisd.org,www.houstonisd.org,MS EILEEN PUENTE,'EE-05,379,Active, ,https://txschools.gov/schools/101912233/overview,50cd01bb-0252-4426-b868-d1e224b559e9,
4710,World,M,100,A,"2805 Garrow St, Houston, Texas, 77003","2805 Garrow St, Houston, TX, 77003, USA",2805 Garrow St,PointAddress, , ,"2805 Garrow St, Houston, Texas, 77003", , ,20, ,2805, , , , , , ,Garrow,St, , , , , , , , ,2805 Garrow St, , , , ,Houston, ,Harris County,Texas,TX, , ,77003,2323,USA,ENG,0,-95.344946494,29.7527663641,-95.3446950369,29.7531640016,-95.3456950369,-95.3436950369,29.7521640016,29.7541640016, ,2805 GARROW ST, , , ,HOUSTON, ,TX,77003, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912234,BAYLOR COLLEGE OF MEDICINE BIOTECH ACADEMY AT RUSK,REGULAR INSTRUCTIONAL, ,2805 GARROW ST,HOUSTON,TX,77003-2323,2805 GARROW ST,HOUSTON,TX,77003-2323,77003,(713) 226-4543,(713) 226-4546,Jesus.Herrera@houstonisd.org,www.houstonisd.org,MR JESUS O HERRERA,'06-08,428,Active, ,https://txschools.gov/schools/101912234/overview,615cdcde-7a96-43f2-8cb9-19d1532308be,
4711,World,M,100,A,"3030 Trenton Rd, Houston, Texas, 77093","3030 Trenton Rd, Houston, TX, 77093, USA",3030 Trenton Rd,StreetAddress, , ,"3030 Trenton Rd, Houston, Texas, 77093", , ,20, ,3030,3028,3064,3028-3064,R, , ,Trenton,Rd, , , , , , , , ,3030 Trenton Rd, , ,Eastex/Jensen, ,Houston,Houston-Galveston Metro Area,Harris County,Texas,TX, , ,77093,3533,USA,ENG,0,-95.3369019072,29.872338898,-95.3369019072,29.872338898,-95.3379019072,-95.3359019072,29.871338898,29.873338898, ,3030 TRENTON RD, , , ,HOUSTON, ,TX,77093, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912237,SCARBOROUGH EL,REGULAR INSTRUCTIONAL, ,3021 LITTLE YORK RD,HOUSTON,TX,77093-3519,3030 TRENTON RD,HOUSTON,TX,77093-3519,77093,(713) 696-2710,(713) 696-2712,mmedina3@houstonisd.org,www.houstonisd.org,MS MIRIAM MEDINA,'EE-05,581,Active, ,https://txschools.gov/schools/101912237/overview,9a019e49-0a13-427a-b103-13bff626f2fc,
4712,World,M,100,A,"9802 Stella Link Rd, Houston, Texas, 77025","9802 Stella Link Rd, Houston, TX, 77025, USA",9802 Stella Link Rd,PointAddress, , ,"9802 Stella Link Rd, Houston, Texas, 77025", , ,20, ,9802, , , , , , ,Stella Link,Rd, , , , , , , , ,9802 Stella Link Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77025,4605,USA,ENG,0,-95.4400636607,29.6778351672,-95.4411699881,29.6777950179,-95.4421699881,-95.4401699881,29.6767950179,29.6787950179, ,9802 STELLA LINK RD, , , ,HOUSTON, ,TX,77025, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912239,SHEARN EL,REGULAR INSTRUCTIONAL, ,9802 STELLA LINK RD,HOUSTON,TX,77025-4605,9802 STELLA LINK RD,HOUSTON,TX,77025-4605,77025,(713) 295-5236,(713) 295-5253,PDOUGLA1@houstonisd.org,www.houstonisd.org,MS PETA K DOUGLAS,'EE-05,481,Active, ,https://txschools.gov/schools/101912239/overview,e7af3d44-c69c-4d42-ae69-40df567176a1,
